z (m),u (m/s),V (1/s),T (K),rho (kg/m3),N2,H,H2,O,OH,O2,H2O2,H2O,HO2,CO,CH3,CH2O,CO2,CH4,C2H2,C2H4,CH2CO,C2H6,C,CH,HCO,TXCH2,SXCH2,C2H3,C2H5,HCCO,CH3CHO,CH2CHO,C2H5O
0.35012969970703123,2.5040595850193093,0.0,1453.1112528314447,0.23256582560291347,0.7278487257535858,6.162598245317396e-05,0.0006950039980975424,0.00031849229141008673,0.000863944011320141,0.11834532754208113,2.9082692630626865e-06,0.04761898129949932,0.0002617881712741209,0.053836341474117644,0.0005092622352823545,0.0009478058584133817,0.03712797374563155,0.0007092727060776793,0.0007605180792659444,0.008527405982403587,0.000412863756244654,0.00042971550787782525,3.022166634998357e-08,5.732638401260029e-07,7.91196364929899e-05,1.5937993818418243e-05,1.1151906817205225e-06,8.226357158502879e-05,4.1966304513361105e-05,3.52438542135015e-05,0.0002637378250969506,0.00020205492761846854,5.461853013857212e-10
0.35013046264648434,2.5096676016394803,0.0,1456.260764706173,0.23204614203429558,0.7278839426589228,6.243118332385772e-05,0.0006948387404269405,0.00032590937891189767,0.0008779584481986221,0.1179376707835276,2.867568054617119e-06,0.047756228141064935,0.0002581261301342011,0.053995400457283044,0.0005057797879010478,0.0009404458707147052,0.03736441728404499,0.0007031691609096388,0.0007604364220253985,0.008385360951505869,0.00041069155084166517,0.0004185726940513268,3.148842269128389e-08,5.883103747448576e-07,7.941314430607441e-05,1.6114082418880608e-05,1.127427542327953e-06,8.25776906846825e-05,4.0980734266278094e-05,3.558353465678339e-05,0.0002602217465806649,0.00019911409542040665,5.33494598249871e-10
0.35013122558593746,2.5152362186140413,0.0,1459.3884953317586,0.23153240257879207,0.7279189882006895,6.323832157072501e-05,0.0006946469417723933,0.0003334550638053052,0.0008921112217482647,0.11753147999381942,2.827831553600743e-06,0.04789257633662147,0.0002544840828905152,0.05415231051390956,0.0005022185241643727,0.0009330499785757121,0.03760132125449502,0.0006970218345523358,0.0007602109733400791,0.008244564640266353,0.0004084502541865341,0.00040761026908992014,3.279055245858356e-08,6.035057365872142e-07,7.969085383110344e-05,1.6287670228248912e-05,1.139483014383411e-06,8.286237363232946e-05,4.001232337821259e-05,3.59186873304742e-05,0.0002566957945616041,0.0001961897595632879,5.211314016200196e-10
0.35013198852539057,2.520765225265074,0.0,1462.4943453450378,0.23102456306206257,0.727953857920859,6.404728176011098e-05,0.0006944285060212287,0.0003411304967345028,0.0009064016192087089,0.11712677860513641,2.7890574704116125e-06,0.04802801871485223,0.00025086287792169874,0.05430704883841836,0.0004985806652779699,0.0009256191480517643,0.03783867666769576,0.000690832866576768,0.0007598402502777233,0.00810502825717696,0.0004061412407725367,0.000396829282538778,3.4128148386026233e-08,6.188417633352407e-07,7.995263282735399e-05,1.6458631067011375e-05,1.1513484134099314e-06,8.311740992789604e-05,3.9060942334837395e-05,3.624907076164159e-05,0.0002531613560120542,0.0001932828329199221,5.090842642218788e-10
0.3501327514648437,2.5262544175549957,0.0,1465.57821877245,0.23052257947658883,0.7279885474468244,6.48579487191125e-05,0.0006941833460140095,0.00034893680580278636,0.000920828869120283,0.11672358971007084,2.7512426185795453e-06,0.04816254830596863,0.00024726333333555003,0.05445959313681179,0.0004948684560747362,0.0009181543646982257,0.03807647448718593,0.000684604400706898,0.000759322878615937,0.007966762689552343,0.00040376592370018627,0.00038623061589192524,3.5501255228927244e-08,6.343099326862353e-07,8.019835610022817e-05,1.6626839129857186e-05,1.1630151071467103e-06,8.334262396332115e-05,3.812645666565143e-05,3.657444296752776e-05,0.0002496198190220708,0.00019039417681293935,4.973422164811424e-10
0.35013351440429685,2.531703598158466,0.0,1468.6400230627585,0.23002640797781645,0.7280230524920628,6.567020758709125e-05,0.0006939113836573834,0.00035687509503056495,0.0009353921408529657,0.11632193605536627,2.714382943956426e-06,0.04829615834414504,0.00024368623705830057,0.0546099216371116,0.0004910841629746802,0.0009106566332382498,0.03831470563116498,0.0006783385832444832,0.0007586575964950007,0.007829778494365747,0.0004013257524638283,0.00037581498584616255,3.690986797712095e-08,6.499013666854768e-07,8.042790556127486e-05,1.6792169129392794e-05,1.1744745256198612e-06,8.353787511548759e-05,3.7208727323736334e-05,3.689456171380004e-05,0.00024607257162005393,0.00018752460228308693,4.858947474683072e-10
0.35013427734374997,2.537112576531689,0.0,1471.6796691187158,0.2295360048804014,0.7280573688567286,6.648394386640491e-05,0.0006936125500304733,0.00036494644278354437,0.0009500905441831532,0.11592184003595435,2.678473555032092e-06,0.048428842269787574,0.00024013234696230817,0.05475801309953003,0.00048723007195675296,0.0009031269772201602,0.03855336097426793,0.0006720375615098174,0.0007578432579074952,0.007694085889344326,0.0003988222107338328,0.00036558294769665833,3.835393012799295e-08,6.656068368674348e-07,8.064117029125503e-05,1.6954496442567845e-05,1.1857181713043363e-06,8.370305776830707e-05,3.630761104321941e-05,3.7209184780652404e-05,0.00024252100058980153,0.00018467487140661328,4.747317865444591e-10
0.3501350402832031,2.5424811689850624,0.0,1474.6970713309872,0.22905132665402544,0.7280914924282119,6.729904347323159e-05,0.0006932867854844126,0.000373151900181827,0.0009649231289357624,0.11552332368885358,2.643508754221274e-06,0.04856059373178032,0.0002366023910266313,0.05490384682653389,0.00048330848654014547,0.000895566438657627,0.03879243134953772,0.0006657034822931975,0.0007568788360130689,0.007559694744191231,0.0003962568141371229,0.00035553489885397786,3.9833332028063475e-08,6.814167702342772e-07,8.083804660648548e-05,1.7113697259807855e-05,1.19673762937523e-06,8.383810126496507e-05,3.542296067438867e-05,3.751807023688781e-05,0.00023896649028149744,0.00018184569865152222,4.638436856717636e-10
0.35013580322265625,2.5478091987515175,0.0,1477.6921476100624,0.22857232991947535,0.7281254191816188,6.811539278734095e-05,0.0006929340397352784,0.00038149248948118045,0.0009798888846731199,0.11512640868748561,2.609482070057121e-06,0.04869140658952248,0.0002330970675337717,0.05504740267258924,0.0004793217257818546,0.0008879760776642652,0.03903190755026605,0.0006593384903273766,0.0007557634262687138,0.007426614572140113,0.00039363110804457033,0.0003456710824880895,4.134790928852912e-08,6.973212560600104e-07,8.101843812808664e-05,1.726964873642621e-05,1.207524578017727e-06,8.394296979103299e-05,3.4554625498691635e-05,3.782097672128326e-05,0.00023541042142289663,0.0001790377522698579,4.5322120238131803e-10
0.35013656616210936,2.55309649605418,0.0,1480.6648194181648,0.22809897144465296,0.7281591451801938,6.893287870131678e-05,0.0006925542719502087,0.0003899692024337476,0.0009949867404413914,0.11473111633614505,2.5763862901494916e-06,0.048821274914843595,0.00022961704529853895,0.05518866105368479,0.00047527212228970386,0.0008803569720789528,0.03927178033185681,0.000652944726778518,0.0007544962493642823,0.007294854521766015,0.00039094666536868363,0.0003359915912833545,4.2897441282960285e-08,7.133100535379488e-07,8.118225585421475e-05,1.7422229146215268e-05,1.2180707987881072e-06,8.401766218978658e-05,3.37024515239579e-05,3.8117663731166777e-05,0.00023185416992978068,0.00017625165571759566,4.4285548336774343e-10
0.3501373291015625,2.5583428981766665,0.0,1483.6150118030516,0.22763120814022,0.7281926665757117,6.975138866973968e-05,0.0006921474508263328,0.0003985829986362874,0.0010102155645859126,0.11433746756436698,2.5442134947711233e-06,0.048950192993879246,0.00022616296392511328,0.05532760295671965,0.000471162020249613,0.0008727102170778891,0.03951204041386901,0.0006465243277529548,0.000753076653952692,0.007164423368983048,0.0003882050843744351,0.00032649637128951775,4.4481649735493225e-08,7.293726002874498e-07,8.13294182352321e-05,1.7571318037084364e-05,1.2283681870164687e-06,8.40622117110821e-05,3.28662817602754e-05,3.840789191806745e-05,0.00022829910571477816,0.00017348798909413087,4.3273804868199347e-10
0.3501380920410156,2.563548249528601,0.0,1486.542653429529,0.22716899705554347,0.7282259796087905,7.057081075717366e-05,0.000691713554662925,0.000407334803856918,0.0010255741646159721,0.1139454829217406,2.5129550910027865e-06,0.04907815532872528,0.00022273543409547297,0.05546420994855341,0.00046699377347410976,0.0008650369247848006,0.039752678481907416,0.0006400794228300237,0.000751504119167336,0.007035329509427207,0.00038540798651126877,0.0003171852258734942,4.61001974046304e-08,7.454980217008373e-07,8.145985125139085e-05,1.7716796388285695e-05,1.2384087622197215e-06,8.40766856951474e-05,3.204595647868188e-05,3.8691423389656985e-05,0.0002247465915009225,0.00017074729059935023,4.2286077651550765e-10
0.3501388549804687,2.568712401712137,0.0,1489.4476766119185,0.2267122953744234,0.7282590806091647,7.139103368581775e-05,0.0006912525714263391,0.0004162255083520633,0.0010410612871365006,0.1135551825727375,2.482601847285573e-06,0.04920515663901214,0.0002193350378836976,0.05559846418487072,0.0004627697434691814,0.0008573382238718113,0.03999368518962141,0.000633612133615464,0.0007497782569170072,0.006907580951093401,0.0003825570142675654,0.00030805781975245036,4.7752686871398614e-08,7.616751411482335e-07,8.157348849300938e-05,1.7858546769139023e-05,1.2481846785195078e-06,8.406118519305434e-05,3.124131345268061e-05,3.896802201791141e-05,0.0002211979816375611,0.0001680300579996515,4.132158885432158e-10
0.3501396179199218,2.5738352135870293,0.0,1492.3300173461173,0.22626106041081862,0.7282919659959044,7.221194688243477e-05,0.0006907644988077911,0.0004252559651727194,0.0010566756178412068,0.11316658629172903,2.453143928282195e-06,0.04933119186334043,0.00021596232909602692,0.05573034841879227,0.0004584922975225785,0.0008496152591549505,0.04023505116070635,0.0006271245723195186,0.0007478988139508994,0.00678118530729883,0.000379653829052557,0.0002991136831038832,4.94386594381684e-08,7.778924910310978e-07,8.167027124279906e-05,1.7996453498912073e-05,1.2576882350426183e-06,8.401584452561411e-05,3.045218818390645e-05,3.923745375291859e-05,0.00021765462092169488,0.00016533675009889912,4.037959358098518e-10
0.35014038085937493,2.5789165513345926,0.0,1495.1896153414293,0.22581524960454247,0.7283246322775865,7.303344052458548e-05,0.0006902493442739138,0.0004344269884634756,0.0010724157815691986,0.11277971345816527,2.4245709299337665e-06,0.04945625616058649,0.00021261783363478212,0.05585984600923782,0.0004541638068146332,0.0008418691911842995,0.0404767669909244,0.0006206188403606,0.000745865673686331,0.006656149789976393,0.00037670010910908634,0.00029035221574344206,5.115759414502287e-08,7.941383246806002e-07,8.175014856005493e-05,1.81304028075786e-05,1.2669118862865104e-06,8.394083078263075e-05,2.9678414112806776e-05,3.9499486941874723e-05,0.00021411784342605038,0.00016266778820919593,3.945937851391122e-10
0.35014114379882805,2.5839562885204552,0.0,1498.0264140521165,0.22537482051693664,0.7283570760524157,7.385540558613445e-05,0.0006897071251100218,0.00044373935175721696,0.0010882803424259217,0.11239458305191669,2.396871914603464e-06,0.04958034491107669,0.00020930204988452844,0.055986940929035584,0.0004497866445528897,0.0008341011958291922,0.04071882325014364,0.0006140970269957845,0.0007436788577925632,0.006532481203310954,0.0003736975474605151,0.0002817726913620735,5.290890691023868e-08,8.104006290929352e-07,8.181307736636995e-05,1.826028299715031e-05,1.275848252431237e-06,8.38363432645642e-05,2.8919822815244035e-05,3.9753892652752074e-05,0.00021058897133547668,0.00016002355761688192,3.8560260604666794e-10
0.35014190673828116,2.5889543061560207,0.0,1500.840360708617,0.22493973082652471,0.7283892940082992,7.467773388199423e-05,0.0006891378684560433,0.00045319378626852426,0.0011042678039691553,0.11201121364878032,2.3700354462013586e-06,0.049703453717629596,0.0002060154491188819,0.05611161777277245,0.0004453631841318088,0.0008263124638587861,0.04096121048439432,0.0006075612079793454,0.0007413385275247764,0.006410185937730688,0.0003706478498948185,0.000273374261814192,5.469194980119103e-08,8.266671384907283e-07,8.18590225324958e-05,1.838598460326494e-05,1.2844901295786563e-06,8.37026128687717e-05,2.8176244185902885e-05,4.000044500208308e-05,0.00020706931379329212,0.0001574044090394965,3.768158581385545e-10
0.35014266967773433,2.593910492758898,0.0,1503.631406348585,0.22450993832462882,0.7284212829228777,7.550031811213287e-05,0.0006885416113350273,0.00046279097918957174,0.0011203766094618525,0.11162962341612377,2.3440496251861552e-06,0.04982557840647399,0.00020275847592615034,0.05623386176438805,0.0004408957973184354,0.000818504200517619,0.041203919217959135,0.0006010134442500044,0.0007388449848027771,0.006289269964256427,0.00036755273298840055,0.0002651559614481255,5.650601044184071e-08,8.429253486978252e-07,8.188795696593718e-05,1.8507400556707924e-05,1.2928304998999339e-06,8.353990142258828e-05,2.7447506609305382e-05,4.0238921486285473e-05,0.00020356016575897874,0.00015481066006956977,3.682272789765234e-10
0.35014343261718744,2.598824744410047,0.0,1506.3995058464707,0.22408540091113693,0.7284530396634997,7.632305190445055e-05,0.0006879184006744575,0.00047253157198749333,0.0011366051421852887,0.1112498301088356,2.318902123356283e-06,0.04994671502798902,0.00019953154865368162,0.05635365876445348,0.00043638685246715506,0.0008106776250996514,0.041446939955390366,0.0005944557806508617,0.000736198673031041,0.006169738829272519,0.00036441392217348965,0.0002571167114743809,5.8350311561711586e-08,8.59162532303341e-07,8.18998616988197e-05,1.86244263444714e-05,1.3008625416677765e-06,8.334850096569254e-05,2.673343711957653e-05,4.046910331579748e-05,0.0002000628068804352,0.00015224259660274022,3.5983087239681945e-10
0.35014419555664056,2.6036969648129467,0.0,1509.1446179446323,0.22366607658996376,0.7284845611871759,7.71458298573871e-05,0.0006872682933196906,0.0004824161587169538,0.0011529517258304918,0.11087185106516692,2.2945802183073866e-06,0.05006685985739892,0.00019633505986585867,0.05647099527726142,0.0004318387127597912,0.0008028339705122429,0.04169026318371725,0.0005878902446759007,0.0007334001776535813,0.0060515976495979385,0.0003612331498479632,0.0002492553243549456,6.022401069369242e-08,8.753657546124581e-07,8.18947259755747e-05,1.8736960170125935e-05,1.3085796391620628e-06,8.312873298403163e-05,2.6033861548963637e-05,4.0690775751618086e-05,0.00019657850037866508,0.00014970047424404825,3.5162089725637715e-10
0.35014495849609373,2.6085270653478054,0.0,1511.8667052820465,0.22325192346480804,0.7285158445404697,7.796854758108743e-05,0.0006865913560403082,0.000492445284338017,0.001169414624946012,0.1104957032029942,2.271070827501835e-06,0.0501860093952528,0.00019316937681877094,0.056585858457551645,0.00042725373447828955,0.0007949744828407274,0.041933879374507696,0.0005813188452530981,0.0007304502264440498,0.005934851108034664,0.00035801215353385463,0.00024157050821733676,6.212620002312822e-08,8.915218903379585e-07,8.187254733987957e-05,1.8844903112968382e-05,1.3159753924165738e-06,8.288094759805732e-05,2.5348604666881675e-05,4.090372844322374e-05,0.00019310849195147944,0.0001471845196929686,3.435918566022987e-10
0.35014572143554684,2.6133149651240353,0.0,1514.5657344224219,0.22284289973492288,0.7285468868593468,7.879110173762767e-05,0.0006858876655290264,0.0005026194430487255,0.0011859920454525205,0.11012140301625219,2.2483605418459943e-06,0.050304160367771036,0.00019003484194794027,0.05669823611694927,0.00042263426530817676,0.000787100420908282,0.04217777898594077,0.0005747435715607946,0.0007273496895274612,0.00581950344932088,0.0003547526740843191,0.00023406087128022507,6.405590639388842e-08,9.076176410162735e-07,8.183333172035016e-05,1.8948159285654486e-05,1.3230436267917316e-06,8.260552270781254e-05,2.4677490309712147e-05,4.110775576730207e-05,0.0001896540086956365,0.00014469493210270278,3.3573848724315846e-10
0.35014648437499996,2.6180605910339465,0.0,1517.2416758833917,0.22243896369064536,0.7285776853690057,7.961339008080312e-05,0.0006851573083926629,0.0005129390766426055,0.0012026821352352447,0.10974896657129528,2.226435658680114e-06,0.0504213097271342,0.00018693177336567997,0.05680811673018006,0.0004179826426707299,0.0007792130558256185,0.04242195246504924,0.000568166391873879,0.0007240995791299227,0.005705558476423091,0.00035145645393838145,0.00022672492627858048,6.601209147681146e-08,9.236395531282019e-07,8.17770935143625e-05,1.904663598999126e-05,1.3297784023562601e-06,8.230286309731714e-05,2.4020341501622754e-05,4.130265716666816e-05,0.00018621625804692487,0.00014223188440966805,3.280557497021999e-10
